product_id,product_category_name,category_name_english,product_base_price,product_weight_g,product_length_cm,product_height_cm,product_width_cm
prd_02365,books_stationery,Books & Stationery,51.87,10698.0,66,29,41
prd_02366,office_furniture,Office Furniture,251.73,299.0,83,63,55
prd_02367,sports_leisure,Sports & Leisure,272.89,342.0,34,42,65
prd_02368,health_perfumery,Health & Perfumery,95.66,13268.0,90,50,55
prd_02369,computers_accessories,Computers & Accessories,1314.35,1743.0,35,9,52
prd_02370,telephony,Telephony/Mobile,499.79,14818.0,61,41,65
prd_02371,beauty_cosmetics,Beauty & Cosmetics,72.06,8995.0,15,13,50
prd_02372,telephony,Telephony/Mobile,159.37,10831.0,73,46,50
prd_02373,home_appliances,Home Appliances,600.06,10417.0,85,66,75
prd_02374,housewares,Housewares,64.15,10060.0,79,48,16
prd_02375,fashion_clothing,Fashion & Apparel,63.65,11499.0,37,11,60
prd_02376,sports_leisure,Sports & Leisure,101.19,4162.0,96,59,62
prd_02377,electronics,Electronics,732.25,4732.0,81,43,16
prd_02378,toys,Toys & Games,16.15,4094.0,96,34,29
prd_02379,fashion_clothing,Fashion & Apparel,90.83,6437.0,21,23,56
prd_02380,toys,Toys & Games,113.27,4008.0,53,18,73
prd_02381,beauty_cosmetics,Beauty & Cosmetics,43.33,4917.0,53,30,14
prd_02382,electronics,Electronics,289.92,6722.0,89,61,73
prd_02383,computers_accessories,Computers & Accessories,241.57,10235.0,20,52,79
prd_02384,garden_tools,Garden Tools,98.31,793.0,17,9,49
prd_02385,fashion_clothing,Fashion & Apparel,104.81,12485.0,50,19,56
prd_02386,health_perfumery,Health & Perfumery,111.06,3141.0,55,68,27
prd_02387,housewares,Housewares,12.91,11470.0,21,7,16
prd_02388,sports_leisure,Sports & Leisure,55.59,1943.0,60,10,57
prd_02389,health_perfumery,Health & Perfumery,27.17,12417.0,13,5,40
prd_02390,toys,Toys & Games,32.08,9110.0,65,27,74
prd_02391,fashion_clothing,Fashion & Apparel,81.47,2184.0,18,52,64
prd_02392,electronics,Electronics,85.72,11063.0,33,77,40
prd_02393,home_appliances,Home Appliances,175.54,10264.0,48,37,76
prd_02394,fashion_clothing,Fashion & Apparel,61.29,4553.0,72,26,35
prd_02395,sports_leisure,Sports & Leisure,122.52,7199.0,18,17,65
prd_02396,health_perfumery,Health & Perfumery,73.13,11456.0,30,26,62
prd_02397,home_appliances,Home Appliances,640.43,6728.0,43,76,57
prd_02398,telephony,Telephony/Mobile,504.12,10882.0,87,37,77
prd_02399,books_stationery,Books & Stationery,19.4,10400.0,56,21,34
prd_02400,electronics,Electronics,569.19,2090.0,87,10,62
prd_02401,beauty_cosmetics,Beauty & Cosmetics,51.32,571.0,40,68,53
prd_02402,beauty_cosmetics,Beauty & Cosmetics,79.2,3946.0,80,79,38
prd_02403,toys,Toys & Games,58.15,14027.0,21,72,43
prd_02404,electronics,Electronics,344.01,13222.0,74,36,78
prd_02405,housewares,Housewares,71.23,10558.0,99,58,59
prd_02406,home_appliances,Home Appliances,317.97,2762.0,51,70,26
prd_02407,telephony,Telephony/Mobile,300.03,1013.0,39,16,31
prd_02408,beauty_cosmetics,Beauty & Cosmetics,18.21,14160.0,42,77,60
prd_02409,fashion_clothing,Fashion & Apparel,76.61,14315.0,37,76,49
prd_02410,beauty_cosmetics,Beauty & Cosmetics,52.59,6491.0,71,48,38
prd_02411,telephony,Telephony/Mobile,919.43,14935.0,86,42,51
prd_02412,fashion_clothing,Fashion & Apparel,100.84,14189.0,33,35,46
prd_02413,electronics,Electronics,685.6,12416.0,38,80,63
prd_02414,sports_leisure,Sports & Leisure,244.55,1375.0,81,14,37
prd_02415,electronics,Electronics,142.66,6543.0,11,13,78
prd_02416,health_perfumery,Health & Perfumery,79.96,7360.0,49,10,25
prd_02417,home_appliances,Home Appliances,298.27,3653.0,17,54,10
prd_02418,beauty_cosmetics,Beauty & Cosmetics,77.09,14985.0,40,25,71
prd_02419,fashion_clothing,Fashion & Apparel,80.16,8860.0,87,45,24
prd_02420,office_furniture,Office Furniture,256.98,7242.0,71,66,66
prd_02421,electronics,Electronics,304.95,13273.0,36,75,54
prd_02422,electronics,Electronics,561.74,6033.0,11,60,54
prd_02423,housewares,Housewares,74.69,12154.0,76,38,50
prd_02424,electronics,Electronics,104.37,3185.0,68,28,54
prd_02425,fashion_clothing,Fashion & Apparel,35.53,11763.0,79,76,18
prd_02426,electronics,Electronics,379.28,12974.0,90,72,52
prd_02427,toys,Toys & Games,65.18,10325.0,74,40,74
prd_02428,fashion_shoes,Shoes & Footwear,107.46,14783.0,55,38,50
prd_02429,health_perfumery,Health & Perfumery,22.35,13227.0,69,47,69
prd_02430,garden_tools,Garden Tools,151.52,1054.0,87,13,19
prd_02431,health_perfumery,Health & Perfumery,56.71,9518.0,80,6,63
prd_02432,toys,Toys & Games,39.87,10916.0,51,30,11
prd_02433,garden_tools,Garden Tools,176.75,7592.0,12,80,25
prd_02434,beauty_cosmetics,Beauty & Cosmetics,67.04,6033.0,75,36,67
prd_02435,sports_leisure,Sports & Leisure,112.23,10360.0,55,54,49
prd_02436,sports_leisure,Sports & Leisure,220.82,10007.0,30,27,35
prd_02437,sports_leisure,Sports & Leisure,292.64,480.0,36,65,36
prd_02438,home_appliances,Home Appliances,243.42,2138.0,35,64,40
prd_02439,electronics,Electronics,712.3,8793.0,56,59,76
prd_02440,housewares,Housewares,18.13,2089.0,55,44,57
prd_02441,electronics,Electronics,234.9,11863.0,53,42,69
prd_02442,fashion_clothing,Fashion & Apparel,64.94,9124.0,24,54,79
prd_02443,toys,Toys & Games,43.93,14854.0,29,6,56
prd_02444,electronics,Electronics,729.31,11987.0,10,19,34
prd_02445,electronics,Electronics,355.49,14681.0,19,26,46
prd_02446,telephony,Telephony/Mobile,525.67,13274.0,31,39,27
prd_02447,electronics,Electronics,419.22,12361.0,19,9,23
prd_02448,home_appliances,Home Appliances,481.14,4521.0,10,60,60
prd_02449,beauty_cosmetics,Beauty & Cosmetics,80.05,11894.0,81,27,24
prd_02450,sports_leisure,Sports & Leisure,182.94,14810.0,44,69,37
prd_02451,telephony,Telephony/Mobile,339.54,1506.0,60,35,26
prd_02452,telephony,Telephony/Mobile,804.05,4771.0,79,38,52
prd_02453,fashion_shoes,Shoes & Footwear,123.34,7121.0,36,68,59
prd_02454,fashion_clothing,Fashion & Apparel,37.7,9165.0,13,14,64
prd_02455,health_perfumery,Health & Perfumery,21.8,14289.0,57,61,12
prd_02456,electronics,Electronics,580.5,2198.0,54,76,53
prd_02457,home_appliances,Home Appliances,410.68,8743.0,66,72,10
prd_02458,telephony,Telephony/Mobile,275.42,14910.0,19,17,53
prd_02459,telephony,Telephony/Mobile,128.43,3301.0,36,10,79
prd_02460,electronics,Electronics,195.06,9518.0,26,69,73
prd_02461,fashion_clothing,Fashion & Apparel,40.36,1232.0,92,17,59
prd_02462,home_appliances,Home Appliances,664.41,7579.0,23,28,50
prd_02463,toys,Toys & Games,84.98,327.0,52,15,49
prd_02464,automotive,Automotive Parts,115.72,6744.0,11,11,54
prd_02465,electronics,Electronics,750.33,10484.0,12,13,52
prd_02466,toys,Toys & Games,104.93,11831.0,39,38,21
prd_02467,automotive,Automotive Parts,76.68,14732.0,83,25,22
prd_02468,sports_leisure,Sports & Leisure,282.67,8052.0,54,65,61
prd_02469,books_stationery,Books & Stationery,17.59,14399.0,32,34,14
prd_02470,sports_leisure,Sports & Leisure,149.99,4970.0,26,25,58
prd_02471,electronics,Electronics,715.0,9253.0,86,66,37
prd_02472,toys,Toys & Games,82.7,10586.0,51,15,68
prd_02473,health_perfumery,Health & Perfumery,89.71,191.0,50,17,56
prd_02474,sports_leisure,Sports & Leisure,34.39,9918.0,34,23,56
prd_02475,automotive,Automotive Parts,234.41,7939.0,14,33,56
prd_02476,sports_leisure,Sports & Leisure,213.7,11526.0,59,75,71
prd_02477,office_furniture,Office Furniture,369.77,14040.0,78,22,49
prd_02478,electronics,Electronics,234.51,7795.0,23,44,44
prd_02479,computers_accessories,Computers & Accessories,663.91,14422.0,69,50,30
prd_02480,fashion_clothing,Fashion & Apparel,87.89,4689.0,39,39,31
prd_02481,fashion_clothing,Fashion & Apparel,86.26,12623.0,33,22,32
prd_02482,electronics,Electronics,385.26,11983.0,74,65,80
prd_02483,beauty_cosmetics,Beauty & Cosmetics,15.46,13598.0,51,43,45
prd_02484,fashion_clothing,Fashion & Apparel,50.73,3499.0,13,61,50
prd_02485,beauty_cosmetics,Beauty & Cosmetics,80.76,10959.0,52,76,11
prd_02486,housewares,Housewares,62.13,2171.0,90,20,42
prd_02487,electronics,Electronics,116.16,11872.0,12,43,76
prd_02488,fashion_shoes,Shoes & Footwear,125.49,3131.0,70,46,66
prd_02489,housewares,Housewares,124.94,11276.0,78,17,53
prd_02490,books_stationery,Books & Stationery,37.98,6098.0,14,7,52
prd_02491,fashion_shoes,Shoes & Footwear,40.06,7331.0,61,77,35
prd_02492,fashion_clothing,Fashion & Apparel,118.64,5088.0,100,76,53
prd_02493,office_furniture,Office Furniture,350.72,4269.0,82,78,58
prd_02494,fashion_shoes,Shoes & Footwear,88.1,542.0,64,38,27
prd_02495,electronics,Electronics,182.41,3669.0,41,68,41
prd_02496,electronics,Electronics,276.7,10174.0,45,79,16
prd_02497,toys,Toys & Games,116.66,10855.0,16,50,19
prd_02498,computers_accessories,Computers & Accessories,168.32,10555.0,95,9,19
prd_02499,computers_accessories,Computers & Accessories,430.13,1750.0,78,10,51
prd_02500,fashion_clothing,Fashion & Apparel,117.91,1612.0,40,20,57
