customer_unique_id,recency,frequency,monetary,r_score,f_score,m_score,segment
usr_006290,142,3,396.02,3,4,3,Loyal Customers
usr_023795,414,2,589.0,1,3,3,At Risk
usr_028259,480,1,64.86,1,1,1,Hibernating
usr_002918,18,4,2790.59,5,5,5,Champions
usr_018464,374,2,677.78,2,3,3,At Risk
usr_014830,201,3,1552.63,3,4,5,Loyal Customers
usr_001689,24,3,1157.27,5,4,4,Champions
usr_004428,86,3,1547.29,4,4,5,Champions
usr_035317,480,1,117.05,1,1,1,Hibernating
usr_014951,105,2,323.39,3,3,2,Promising/Active
usr_031973,480,1,51.38,1,1,1,Hibernating
usr_005116,480,1,235.74,1,1,2,Hibernating
usr_039189,357,2,435.66,2,3,3,At Risk
usr_024906,480,1,238.57,1,1,2,Hibernating
usr_006089,123,4,416.34,3,5,3,Loyal Customers
usr_014239,11,2,313.84,5,3,2,Promising/Active
usr_006712,4,5,543.63,5,5,3,Loyal Customers
usr_028326,480,1,1091.08,1,1,4,Hibernating
usr_002425,172,2,1253.3,3,3,4,Loyal Customers
usr_023245,479,1,22.16,1,1,1,Hibernating
usr_003315,169,2,1124.18,3,3,4,Loyal Customers
usr_022871,479,1,2247.44,1,1,5,Hibernating
usr_005498,206,3,477.29,3,4,3,Loyal Customers
usr_013344,166,2,697.61,3,3,3,Loyal Customers
usr_025143,11,2,455.57,5,3,3,Loyal Customers
usr_020018,81,3,1539.08,4,4,5,Champions
usr_006918,8,2,46.01,5,3,1,Promising/Active
usr_004933,157,2,48.23,3,3,1,Promising/Active
usr_012296,479,1,30.64,1,1,1,Hibernating
usr_006003,36,6,2829.36,4,5,5,Champions
usr_032851,5,3,382.9,5,4,3,Loyal Customers
usr_009422,117,3,624.54,3,4,3,Loyal Customers
usr_005222,15,5,2919.57,5,5,5,Champions
usr_013946,14,4,1887.39,5,5,5,Champions
usr_008004,245,2,283.65,2,3,2,At Risk
usr_002894,5,5,3573.43,5,5,5,Champions
usr_010988,479,1,26.95,1,1,1,Hibernating
usr_018036,479,1,44.06,1,1,1,Hibernating
usr_008834,479,1,1829.82,1,1,5,Hibernating
usr_024750,479,1,51.06,1,1,1,Hibernating
usr_018762,417,2,1109.68,1,3,4,At Risk
usr_007951,18,5,803.75,5,5,3,Loyal Customers
usr_016305,90,2,360.73,4,3,2,Promising/Active
usr_004576,24,4,1442.44,5,5,4,Champions
usr_002680,258,3,1194.77,2,4,4,At Risk
usr_014537,479,1,859.14,1,1,4,Hibernating
usr_002129,23,7,3203.47,5,5,5,Champions
usr_002104,14,4,2947.62,5,5,5,Champions
usr_025089,479,1,389.6,1,1,3,Hibernating
usr_005614,132,7,3713.54,3,5,5,Loyal Customers
usr_025475,367,2,1337.63,2,3,4,At Risk
usr_024045,21,2,1480.77,5,3,5,Loyal Customers
usr_008267,479,1,378.89,1,1,3,Hibernating
usr_009773,479,1,523.35,1,1,3,Hibernating
usr_018809,316,3,2467.78,2,4,5,At Risk
usr_030469,479,1,43.72,1,1,1,Hibernating
usr_009987,15,6,3846.48,5,5,5,Champions
usr_023527,479,1,1091.08,1,1,4,Hibernating
usr_025292,181,3,2304.28,3,4,5,Loyal Customers
usr_023728,479,1,127.77,1,1,2,Hibernating
usr_018115,97,2,792.4,4,3,3,Loyal Customers
usr_005382,31,4,4608.46,4,5,5,Champions
usr_012935,479,1,167.04,1,1,2,Hibernating
usr_031432,479,1,63.97,1,1,1,Hibernating
usr_017181,479,1,72.59,1,1,1,Hibernating
usr_017654,479,1,280.05,1,1,2,Hibernating
usr_004429,390,4,1810.6,1,5,5,At Risk
usr_033488,479,1,109.4,1,1,1,Hibernating
usr_011086,10,4,1240.33,5,5,4,Champions
usr_015208,17,4,604.77,5,5,3,Loyal Customers
usr_013627,479,1,377.34,1,1,3,Hibernating
usr_023379,100,2,1155.94,3,3,4,Loyal Customers
usr_002430,193,3,820.74,3,4,4,Loyal Customers
usr_031180,479,1,60.41,1,1,1,Hibernating
usr_008865,368,4,635.21,2,5,3,At Risk
usr_018953,226,3,3601.74,2,4,5,At Risk
usr_016355,129,3,1034.13,3,4,4,Loyal Customers
usr_009865,197,3,371.1,3,4,3,Loyal Customers
usr_035163,479,1,81.85,1,1,1,Hibernating
usr_003122,18,4,521.78,5,5,3,Loyal Customers
usr_032892,479,1,284.98,1,1,2,Hibernating
usr_005398,58,3,934.64,4,4,4,Champions
usr_010865,32,4,100209.87,4,5,5,Champions
usr_013604,26,4,906.09,5,5,4,Champions
usr_013229,97,2,183.01,4,3,2,Promising/Active
usr_004715,86,4,1033.8,4,5,4,Champions
usr_001356,50,5,1802.82,4,5,5,Champions
usr_002631,93,3,427.4,4,4,3,Loyal Customers
usr_003578,132,4,797.47,3,5,3,Loyal Customers
usr_001516,11,5,1218.71,5,5,4,Champions
usr_024486,478,1,108.67,1,1,1,Hibernating
usr_010981,5,3,1113.64,5,4,4,Champions
usr_033850,478,1,33.93,1,1,1,Hibernating
usr_007363,478,1,1091.08,1,1,4,Hibernating
usr_007194,44,3,468.83,4,4,3,Loyal Customers
usr_003697,348,2,263.67,2,3,2,At Risk
usr_034889,478,1,139.53,1,1,2,Hibernating
usr_013970,380,2,227.16,2,3,2,At Risk
usr_027587,478,1,1255.06,1,1,4,Hibernating
usr_030147,251,2,1124.52,2,3,4,At Risk
usr_034458,439,2,1038.94,1,3,4,At Risk
usr_011233,119,2,715.23,3,3,3,Loyal Customers
usr_005032,221,4,1492.46,3,5,5,Loyal Customers
usr_003945,368,3,270.64,2,4,2,At Risk
usr_011289,2,3,413.83,5,4,3,Loyal Customers
usr_009472,31,3,757.91,4,4,3,Loyal Customers
usr_020455,54,5,2810.09,4,5,5,Champions
usr_034216,49,3,813.32,4,4,3,Loyal Customers
usr_026798,9,3,1374.7,5,4,4,Champions
usr_004343,15,6,2467.32,5,5,5,Champions
usr_019393,478,1,1036.53,1,1,4,Hibernating
usr_031573,284,2,210.31,2,3,2,At Risk
usr_015962,35,2,688.7,4,3,3,Loyal Customers
usr_029699,61,2,207.45,4,3,2,Promising/Active
usr_016219,478,1,1180.53,1,1,4,Hibernating
usr_007859,371,2,1584.97,2,3,5,At Risk
usr_019253,478,1,764.79,1,1,3,Hibernating
usr_029399,478,1,21.61,1,1,1,Hibernating
usr_011426,478,1,37.44,1,1,1,Hibernating
usr_022447,396,2,449.97,1,3,3,At Risk
usr_033740,478,1,207.17,1,1,2,Hibernating
usr_010475,477,1,2426.69,1,1,5,Hibernating
usr_002401,111,5,2880.91,3,5,5,Loyal Customers
usr_007378,351,3,1328.37,2,4,4,At Risk
usr_028467,477,1,29.79,1,1,1,Hibernating
usr_007034,152,2,959.72,3,3,4,Loyal Customers
usr_007545,321,3,1293.1,2,4,4,At Risk
usr_018228,50,3,1755.7,4,4,5,Champions
usr_001082,169,4,1202.84,3,5,4,Loyal Customers
usr_018190,36,2,142.76,4,3,2,Promising/Active
usr_011035,285,2,454.06,2,3,3,At Risk
usr_006514,376,2,666.51,2,3,3,At Risk
usr_002414,9,4,1743.13,5,5,5,Champions
usr_000875,15,7,1181.33,5,5,4,Champions
usr_010846,144,3,246.35,3,4,2,Promising/Active
usr_025254,173,2,1817.5,3,3,5,Loyal Customers
usr_016362,137,2,1195.61,3,3,4,Loyal Customers
usr_003511,97,5,2025.7,4,5,5,Champions
usr_023595,396,2,1280.66,1,3,4,At Risk
usr_003304,41,3,482.17,4,4,3,Loyal Customers
usr_025580,477,1,10.42,1,1,1,Hibernating
usr_034547,477,1,1091.08,1,1,4,Hibernating
usr_025555,477,1,62.26,1,1,1,Hibernating
usr_023473,477,1,231.14,1,1,2,Hibernating
usr_009365,381,2,244.75,2,3,2,At Risk
usr_022109,75,2,1337.72,4,3,4,Loyal Customers
usr_008054,12,2,191.76,5,3,2,Promising/Active
usr_029755,228,2,97.21,2,3,1,At Risk
usr_002716,215,3,718.06,3,4,3,Loyal Customers
usr_035420,477,1,153.8,1,1,2,Hibernating
usr_033193,17,3,415.0,5,4,3,Loyal Customers
usr_004113,162,3,437.4,3,4,3,Loyal Customers
usr_002433,76,5,1762.86,4,5,5,Champions
usr_033887,33,3,112.47,4,4,1,Promising/Active
usr_015725,22,3,750.6,5,4,3,Loyal Customers
usr_002697,477,1,235.41,1,1,2,Hibernating
usr_019170,476,1,277.8,1,1,2,Hibernating
usr_028435,13,2,467.08,5,3,3,Loyal Customers
usr_002676,18,5,4380.18,5,5,5,Champions
usr_011415,193,2,265.99,3,3,2,Promising/Active
usr_036147,432,2,1804.92,1,3,5,At Risk
usr_006121,444,2,412.37,1,3,3,At Risk
usr_005871,40,4,1374.89,4,5,4,Champions
usr_004818,45,5,1648.64,4,5,5,Champions
usr_015898,406,2,157.5,1,3,2,At Risk
usr_002996,59,2,1271.38,4,3,4,Loyal Customers
usr_015739,1,2,90.8,5,3,1,Promising/Active
usr_009630,405,2,633.98,1,3,3,At Risk
usr_037177,278,2,803.66,2,3,3,At Risk
usr_001026,35,5,1050.16,4,5,4,Champions
usr_011734,269,5,6497.65,2,5,5,At Risk
usr_038522,476,1,15.51,1,1,1,Hibernating
usr_027956,351,2,227.0,2,3,2,At Risk
usr_019836,18,2,394.23,5,3,3,Loyal Customers
usr_014112,15,3,2225.83,5,4,5,Champions
usr_001684,13,6,1818.1,5,5,5,Champions
usr_001915,118,3,897.91,3,4,4,Loyal Customers
usr_001329,1,6,1066.18,5,5,4,Champions
usr_014419,261,2,458.43,2,3,3,At Risk
usr_001311,5,10,4098.91,5,5,5,Champions
usr_019059,476,1,95.91,1,1,1,Hibernating
usr_006911,476,1,927.42,1,1,4,Hibernating
usr_004098,16,2,929.91,5,3,4,Loyal Customers
usr_016573,476,1,190.33,1,1,2,Hibernating
usr_038821,476,1,277.8,1,1,2,Hibernating
usr_012885,172,2,638.84,3,3,3,Loyal Customers
usr_014023,13,2,650.19,5,3,3,Loyal Customers
usr_013581,175,2,126.09,3,3,2,Promising/Active
usr_039253,230,2,449.83,2,3,3,At Risk
usr_005908,29,4,2402.97,4,5,5,Champions
usr_025412,475,1,236.13,1,1,2,Hibernating
usr_012927,185,3,1384.08,3,4,4,Loyal Customers
usr_035472,66,2,947.71,4,3,4,Loyal Customers
usr_030850,475,1,1383.74,1,1,4,Hibernating
usr_029616,475,1,52.38,1,1,1,Hibernating
usr_008683,159,3,968.96,3,4,4,Loyal Customers
usr_005976,389,2,1116.63,1,3,4,At Risk
usr_026934,8,2,174.15,5,3,2,Promising/Active
usr_006628,42,4,2349.72,4,5,5,Champions
usr_008127,352,4,2747.45,2,5,5,At Risk
usr_025444,360,2,52.06,2,3,1,At Risk
usr_009526,210,2,315.34,3,3,2,Promising/Active
usr_024792,372,2,368.69,2,3,3,At Risk
usr_034593,229,3,274.03,2,4,2,At Risk
usr_024771,475,1,51.74,1,1,1,Hibernating
usr_029543,475,1,157.76,1,1,2,Hibernating
usr_035225,475,1,320.24,1,1,2,Hibernating
usr_008770,3,3,1243.6,5,4,4,Champions
usr_020030,475,1,126.8,1,1,2,Hibernating
usr_032946,475,1,591.36,1,1,3,Hibernating
usr_017827,7,2,1493.4,5,3,5,Loyal Customers
usr_030520,475,1,49.08,1,1,1,Hibernating
usr_038378,38,2,314.57,4,3,2,Promising/Active
usr_035820,103,2,209.85,3,3,2,Promising/Active
usr_036886,110,2,553.94,3,3,3,Loyal Customers
usr_012579,266,2,249.26,2,3,2,At Risk
usr_023435,94,2,1238.87,4,3,4,Loyal Customers
usr_001260,9,9,3413.6,5,5,5,Champions
usr_006808,110,4,1303.52,3,5,4,Loyal Customers
usr_003950,56,3,828.87,4,4,4,Champions
usr_014314,475,1,181.72,1,1,2,Hibernating
usr_004662,159,6,683.02,3,5,3,Loyal Customers
usr_007149,0,4,145.6,5,5,2,Promising/Active
usr_007230,54,3,2107.91,4,4,5,Champions
usr_030425,218,3,2597.76,3,4,5,Loyal Customers
usr_002541,226,2,92.67,2,3,1,At Risk
usr_008174,31,2,132.82,4,3,2,Promising/Active
usr_031087,474,1,1215.08,1,1,4,Hibernating
usr_011874,474,1,74.92,1,1,1,Hibernating
usr_012609,40,2,1561.73,4,3,5,Loyal Customers
usr_012554,35,4,1157.94,4,5,4,Champions
usr_010404,14,4,939.12,5,5,4,Champions
usr_032373,444,2,123.24,1,3,1,At Risk
usr_031930,474,1,61.44,1,1,1,Hibernating
usr_011844,27,3,1363.19,5,4,4,Champions
usr_003683,83,4,1182.91,4,5,4,Champions
usr_001679,25,8,1974.29,5,5,5,Champions
usr_031725,474,1,72.18,1,1,1,Hibernating
usr_019751,474,1,100.28,1,1,1,Hibernating
usr_005745,235,2,135.1,2,3,2,At Risk
usr_029881,474,1,9.93,1,1,1,Hibernating
usr_001908,42,8,2158.71,4,5,5,Champions
usr_008594,474,1,88.86,1,1,1,Hibernating
usr_018861,474,1,591.36,1,1,3,Hibernating
usr_017591,474,1,18.3,1,1,1,Hibernating
usr_002213,34,5,2120.06,4,5,5,Champions
usr_016742,474,1,663.09,1,1,3,Hibernating
usr_017312,214,2,823.48,3,3,4,Loyal Customers
usr_020865,38,3,258.12,4,4,2,Promising/Active
usr_001052,4,8,1510.53,5,5,5,Champions
usr_020558,474,1,101.73,1,1,1,Hibernating
usr_023424,402,2,702.69,1,3,3,At Risk
usr_001566,33,4,2049.38,4,5,5,Champions
usr_023537,474,1,29.79,1,1,1,Hibernating
usr_003872,144,3,1943.5,3,4,5,Loyal Customers
usr_029439,474,1,69.2,1,1,1,Hibernating
usr_036897,474,1,54.68,1,1,1,Hibernating
usr_014152,474,1,1091.08,1,1,4,Hibernating
usr_009361,176,2,650.35,3,3,3,Loyal Customers
usr_023247,474,1,277.8,1,1,2,Hibernating
usr_005836,367,3,1100.48,2,4,4,At Risk
usr_020571,474,1,23.75,1,1,1,Hibernating
usr_006133,91,3,1991.44,4,4,5,Champions
usr_008233,15,4,1745.91,5,5,5,Champions
usr_002025,232,5,2098.97,2,5,5,At Risk
usr_034621,474,1,350.72,1,1,2,Hibernating
usr_032143,474,1,74.13,1,1,1,Hibernating
usr_015675,474,1,1465.3,1,1,5,Hibernating
usr_031435,474,1,508.44,1,1,3,Hibernating
usr_029106,247,2,228.78,2,3,2,At Risk
usr_013555,376,2,1295.95,2,3,4,At Risk
usr_001928,81,6,2712.31,4,5,5,Champions
usr_002545,10,8,1743.7,5,5,5,Champions
usr_002304,40,6,816.43,4,5,3,Loyal Customers
usr_010431,473,1,927.42,1,1,4,Hibernating
usr_033342,473,1,84.27,1,1,1,Hibernating
usr_004783,28,2,1261.71,5,3,4,Loyal Customers
usr_008047,221,5,993.2,3,5,4,Loyal Customers
usr_013502,183,3,1492.36,3,4,5,Loyal Customers
usr_033919,473,1,1055.22,1,1,4,Hibernating
usr_035128,473,1,1162.12,1,1,4,Hibernating
usr_008545,425,2,675.27,1,3,3,At Risk
usr_003593,27,4,1374.09,5,5,4,Champions
usr_022463,114,4,977.67,3,5,4,Loyal Customers
usr_003444,29,4,755.87,4,5,3,Loyal Customers
usr_003437,445,2,148.41,1,3,2,At Risk
usr_005383,301,3,294.09,2,4,2,At Risk
usr_004656,38,4,475.77,4,5,3,Loyal Customers
usr_039495,473,1,183.96,1,1,2,Hibernating
usr_001840,207,4,1532.04,3,5,5,Loyal Customers
usr_027247,8,4,2088.47,5,5,5,Champions
usr_011130,257,2,837.39,2,3,4,At Risk
usr_022637,346,2,209.09,2,3,2,At Risk
usr_012934,198,2,160.81,3,3,2,Promising/Active
usr_009544,18,3,1508.45,5,4,5,Champions
usr_017493,473,1,694.39,1,1,3,Hibernating
usr_002211,10,7,5987.26,5,5,5,Champions
usr_027386,3,4,298.09,5,5,2,Promising/Active
usr_035023,367,2,1101.39,2,3,4,At Risk
usr_004543,473,1,19.88,1,1,1,Hibernating
usr_034659,212,2,137.62,3,3,2,Promising/Active
usr_017067,466,2,1778.52,1,3,5,At Risk
usr_001902,168,5,2228.77,3,5,5,Loyal Customers
usr_022745,109,2,126.43,3,3,2,Promising/Active
usr_017727,473,1,120.26,1,1,1,Hibernating
usr_003403,312,2,1593.67,2,3,5,At Risk
usr_021773,25,2,227.2,5,3,2,Promising/Active
usr_028631,120,2,1153.15,3,3,4,Loyal Customers
usr_022419,473,1,108.83,1,1,1,Hibernating
usr_019288,473,1,16.6,1,1,1,Hibernating
usr_032548,473,1,418.65,1,1,3,Hibernating
usr_002190,306,2,2388.82,2,3,5,At Risk
usr_002464,54,7,2431.48,4,5,5,Champions
usr_017820,473,1,163.98,1,1,2,Hibernating
usr_030876,473,1,18.0,1,1,1,Hibernating
usr_021195,473,1,185.6,1,1,2,Hibernating
usr_033630,473,1,1022.81,1,1,4,Hibernating
usr_002628,29,4,740.99,4,5,3,Loyal Customers
usr_030345,430,2,1144.45,1,3,4,At Risk
usr_008774,473,1,591.36,1,1,3,Hibernating
usr_002198,11,10,2734.85,5,5,5,Champions
usr_001586,24,4,1614.46,5,5,5,Champions
usr_027023,90,2,1210.21,4,3,4,Loyal Customers
usr_020321,10,3,415.79,5,4,3,Loyal Customers
usr_006592,5,4,1284.3,5,5,4,Champions
usr_009574,220,3,248.71,3,4,2,Promising/Active
usr_017612,472,1,277.8,1,1,2,Hibernating
usr_019381,472,1,206.61,1,1,2,Hibernating
usr_027760,472,1,1290.5,1,1,4,Hibernating
usr_027409,372,2,1491.39,2,3,5,At Risk
usr_013291,472,1,16.04,1,1,1,Hibernating
usr_030119,200,2,1638.19,3,3,5,Loyal Customers
usr_005203,18,3,1205.72,5,4,4,Champions
usr_008120,472,1,175.14,1,1,2,Hibernating
usr_001008,34,7,2857.09,4,5,5,Champions
usr_024875,377,3,1316.07,2,4,4,At Risk
usr_001344,160,3,454.16,3,4,3,Loyal Customers
usr_035892,355,3,1620.2,2,4,5,At Risk
usr_036505,38,2,344.41,4,3,2,Promising/Active
usr_023217,289,2,866.06,2,3,4,At Risk
usr_012517,352,2,483.78,2,3,3,At Risk
usr_026427,472,1,147.58,1,1,2,Hibernating
usr_004421,6,2,1251.0,5,3,4,Loyal Customers
usr_013550,77,3,307.9,4,4,2,Promising/Active
usr_019831,472,1,31.66,1,1,1,Hibernating
usr_026054,472,1,299.82,1,1,2,Hibernating
usr_002440,1,3,2425.58,5,4,5,Champions
usr_035626,472,1,94.13,1,1,1,Hibernating
usr_004802,76,4,1399.85,4,5,4,Champions
usr_001996,16,6,1283.03,5,5,4,Champions
usr_028256,8,2,1089.44,5,3,4,Loyal Customers
usr_031846,472,1,263.91,1,1,2,Hibernating
usr_034153,8,3,1047.81,5,4,4,Champions
usr_036578,472,1,48.81,1,1,1,Hibernating
usr_003214,0,4,253.02,5,5,2,Promising/Active
usr_030992,406,2,2070.18,1,3,5,At Risk
usr_001955,162,3,531.62,3,4,3,Loyal Customers
usr_023034,472,1,1036.53,1,1,4,Hibernating
usr_034144,206,2,798.82,3,3,3,Loyal Customers
usr_012183,472,1,723.89,1,1,3,Hibernating
usr_025677,401,2,229.54,1,3,2,At Risk
usr_016275,355,2,1082.65,2,3,4,At Risk
usr_023557,299,3,183.7,2,4,2,At Risk
usr_001613,171,7,1710.6,3,5,5,Loyal Customers
usr_032971,472,1,682.74,1,1,3,Hibernating
usr_029792,472,1,223.59,1,1,2,Hibernating
usr_013458,472,1,111.4,1,1,1,Hibernating
usr_015397,115,3,202.75,3,4,2,Promising/Active
usr_003182,7,4,2554.59,5,5,5,Champions
usr_033106,472,1,48.81,1,1,1,Hibernating
usr_011187,472,1,1091.08,1,1,4,Hibernating
usr_019377,270,2,365.93,2,3,3,At Risk
usr_019249,472,1,81.02,1,1,1,Hibernating
usr_022900,471,1,594.6,1,1,3,Hibernating
usr_022857,40,2,280.25,4,3,2,Promising/Active
usr_003137,327,3,770.3,2,4,3,At Risk
usr_037513,471,1,120.57,1,1,1,Hibernating
usr_005180,2,3,659.51,5,4,3,Loyal Customers
usr_021026,471,1,281.37,1,1,2,Hibernating
usr_037634,131,2,80.05,3,3,1,Promising/Active
usr_039441,471,1,1091.08,1,1,4,Hibernating
usr_034116,4,2,83.64,5,3,1,Promising/Active
usr_011384,34,4,838.98,4,5,4,Champions
usr_029099,471,1,109.69,1,1,1,Hibernating
usr_003011,5,4,1630.43,5,5,5,Champions
usr_017158,471,1,592.39,1,1,3,Hibernating
usr_036494,471,1,294.02,1,1,2,Hibernating
usr_003843,28,2,243.37,5,3,2,Promising/Active
usr_038360,396,2,929.93,1,3,4,At Risk
usr_009871,425,2,183.5,1,3,2,At Risk
usr_005742,4,5,1217.84,5,5,4,Champions
usr_025386,145,2,107.82,3,3,1,Promising/Active
usr_025163,471,1,115.83,1,1,1,Hibernating
usr_014395,260,4,1427.62,2,5,4,At Risk
usr_002175,20,6,1550.54,5,5,5,Champions
usr_036087,257,2,1178.61,2,3,4,At Risk
usr_012507,434,2,103.7,1,3,1,At Risk
usr_031644,34,2,484.49,4,3,3,Loyal Customers
usr_008792,354,3,377.75,2,4,3,At Risk
usr_026735,471,1,192.83,1,1,2,Hibernating
usr_014272,23,2,1925.78,5,3,5,Loyal Customers
usr_023057,73,2,282.5,4,3,2,Promising/Active
usr_002855,157,3,328.81,3,4,2,Promising/Active
usr_026769,471,1,51.24,1,1,1,Hibernating
usr_024957,195,2,162.6,3,3,2,Promising/Active
usr_012027,29,2,346.52,4,3,2,Promising/Active
usr_000573,11,9,2308.29,5,5,5,Champions
usr_032939,470,1,1091.08,1,1,4,Hibernating
usr_006820,470,1,1036.53,1,1,4,Hibernating
usr_013242,25,5,1139.84,5,5,4,Champions
usr_028353,470,1,72.18,1,1,1,Hibernating
usr_003614,275,2,914.91,2,3,4,At Risk
usr_039011,470,1,46.24,1,1,1,Hibernating
usr_006666,182,3,264.29,3,4,2,Promising/Active
usr_027949,446,2,922.27,1,3,4,At Risk
usr_031611,470,1,279.99,1,1,2,Hibernating
usr_008972,470,1,219.0,1,1,2,Hibernating
usr_035139,470,1,22.94,1,1,1,Hibernating
usr_013117,368,2,967.4,2,3,4,At Risk
usr_011327,150,3,1271.22,3,4,4,Loyal Customers
usr_007317,470,1,591.36,1,1,3,Hibernating
usr_025106,383,2,606.32,2,3,3,At Risk
usr_024868,470,1,528.95,1,1,3,Hibernating
usr_019210,470,1,168.38,1,1,2,Hibernating
usr_009251,16,3,711.83,5,4,3,Loyal Customers
usr_016620,470,1,98.73,1,1,1,Hibernating
usr_021980,470,1,145.62,1,1,2,Hibernating
usr_034064,168,2,705.05,3,3,3,Loyal Customers
usr_013314,470,1,1067.8,1,1,4,Hibernating
usr_016935,361,2,136.9,2,3,2,At Risk
usr_003695,179,4,1111.85,3,5,4,Loyal Customers
usr_016196,470,1,347.82,1,1,2,Hibernating
usr_019236,470,1,72.84,1,1,1,Hibernating
usr_020187,470,1,1036.53,1,1,4,Hibernating
usr_024598,11,4,694.56,5,5,3,Loyal Customers
usr_019291,121,3,1538.91,3,4,5,Loyal Customers
usr_012664,470,1,96.21,1,1,1,Hibernating
usr_007278,300,4,554.18,2,5,3,At Risk
usr_003905,10,4,1303.19,5,5,4,Champions
usr_004757,207,2,1149.81,3,3,4,Loyal Customers
usr_016127,9,2,369.95,5,3,3,Loyal Customers
usr_009556,150,4,1563.15,3,5,5,Loyal Customers
usr_005800,400,2,455.91,1,3,3,At Risk
usr_004572,428,2,198.61,1,3,2,At Risk
usr_002130,450,2,592.8,1,3,3,At Risk
usr_019463,399,2,248.5,1,3,2,At Risk
usr_022255,469,1,1036.53,1,1,4,Hibernating
usr_004226,241,4,1625.75,2,5,5,At Risk
usr_011434,469,1,764.7,1,1,3,Hibernating
usr_039393,142,3,550.55,3,4,3,Loyal Customers
usr_032687,160,2,991.17,3,3,4,Loyal Customers
usr_001639,12,6,1249.46,5,5,4,Champions
usr_002765,59,3,1721.61,4,4,5,Champions
usr_008086,23,3,217.01,5,4,2,Promising/Active
usr_003892,207,3,758.36,3,4,3,Loyal Customers
usr_007863,31,5,2242.01,4,5,5,Champions
usr_005952,469,1,102.83,1,1,1,Hibernating
usr_023620,103,2,1208.66,3,3,4,Loyal Customers
usr_003768,469,1,21.61,1,1,1,Hibernating
usr_007625,414,2,948.6,1,3,4,At Risk
usr_016779,469,1,22.91,1,1,1,Hibernating
usr_009038,20,4,1718.45,5,5,5,Champions
usr_003245,4,3,231.56,5,4,2,Promising/Active
usr_011512,10,2,123.63,5,3,1,Promising/Active
usr_023462,4,2,1305.67,5,3,4,Loyal Customers
usr_032935,50,2,1564.8,4,3,5,Loyal Customers
usr_003963,24,7,1163.84,5,5,4,Champions
usr_010016,433,2,905.37,1,3,4,At Risk
usr_019803,469,1,19.04,1,1,1,Hibernating
usr_001939,46,7,1962.21,4,5,5,Champions
usr_012783,469,1,110.56,1,1,1,Hibernating
usr_019046,264,2,1958.66,2,3,5,At Risk
usr_020225,389,2,552.84,1,3,3,At Risk
usr_003361,250,3,1366.4,2,4,4,At Risk
usr_013571,359,2,282.49,2,3,2,At Risk
usr_022304,6,4,747.6,5,5,3,Loyal Customers
usr_029862,468,1,1257.72,1,1,4,Hibernating
usr_004509,10,8,1318.42,5,5,4,Champions
usr_014119,468,1,124.8,1,1,1,Hibernating
usr_009876,280,3,962.67,2,4,4,At Risk
usr_023367,33,2,742.39,4,3,3,Loyal Customers
usr_029974,468,1,1036.53,1,1,4,Hibernating
usr_024128,96,4,1042.38,4,5,4,Champions
usr_011481,7,3,944.44,5,4,4,Champions
usr_008568,16,2,1413.9,5,3,4,Loyal Customers
usr_028471,468,1,922.38,1,1,4,Hibernating
usr_005963,79,5,2674.78,4,5,5,Champions
usr_001305,82,8,3023.6,4,5,5,Champions
usr_002865,1,6,2810.71,5,5,5,Champions
usr_031138,463,2,320.76,1,3,2,At Risk
usr_031174,468,1,24.51,1,1,1,Hibernating
usr_001362,4,4,1296.34,5,5,4,Champions
usr_019067,468,1,939.07,1,1,4,Hibernating
usr_005219,468,1,105.56,1,1,1,Hibernating
usr_014280,468,1,74.92,1,1,1,Hibernating
usr_030552,105,2,243.97,3,3,2,Promising/Active
usr_028708,156,2,667.94,3,3,3,Loyal Customers
usr_034423,468,1,140.16,1,1,2,Hibernating
usr_010200,10,5,1470.2,5,5,5,Champions
usr_008499,468,1,87.23,1,1,1,Hibernating
usr_001615,26,6,1758.63,5,5,5,Champions
usr_012661,468,1,197.48,1,1,2,Hibernating
usr_008289,468,1,981.97,1,1,4,Hibernating
usr_018117,165,2,1302.03,3,3,4,Loyal Customers
usr_004468,468,1,2182.16,1,1,5,Hibernating
usr_017278,318,3,1890.32,2,4,5,At Risk
usr_031130,468,1,185.6,1,1,2,Hibernating
usr_021763,8,3,1900.7,5,4,5,Champions
usr_008370,368,2,255.64,2,3,2,At Risk
usr_001926,468,1,72.18,1,1,1,Hibernating
usr_022973,8,2,3756.49,5,3,5,Loyal Customers
usr_027245,468,1,310.5,1,1,2,Hibernating
usr_035720,59,4,1148.97,4,5,4,Champions
usr_035183,467,1,591.36,1,1,3,Hibernating
usr_010273,467,1,235.74,1,1,2,Hibernating
usr_017175,215,2,2028.78,3,3,5,Loyal Customers
usr_030824,26,4,2189.42,5,5,5,Champions
usr_002466,41,8,2881.73,4,5,5,Champions
usr_021545,48,2,289.33,4,3,2,Promising/Active
usr_028172,467,1,34.63,1,1,1,Hibernating
usr_011886,10,3,1221.92,5,4,4,Champions
usr_014465,254,3,2100.24,2,4,5,At Risk
usr_032507,467,1,182.12,1,1,2,Hibernating
usr_004850,129,3,1349.49,3,4,4,Loyal Customers
usr_012842,17,2,214.33,5,3,2,Promising/Active
usr_007058,120,4,1496.84,3,5,5,Loyal Customers
usr_006006,467,1,199.03,1,1,2,Hibernating
usr_016308,81,2,91.38,4,3,1,Promising/Active
usr_032250,467,1,194.76,1,1,2,Hibernating
usr_018130,467,1,84.66,1,1,1,Hibernating
